,0
MEASURE_ET_DC_Diode_Rs_9p5,0.007494180787244935
MEASURE_ET_DC_SMALL_Vbgs_0p01,0.0072376468586996005
MEASURE_ET_DC_SEC_Vgs_0p1V,0.0071972481292201535
MEASURE_ET_DC_RF2_S11dB_26GHz,0.007133849083525483
THIN_ET_Rcat_cn_3,0.007125887953667332
MEASURE_ET_DC_SEC_Vboff_2_1,0.0070510381501378925
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg3_FPSD3p2,0.006988801418390031
MEASURE_ET_DC_RF_S21ang_26GHz_W,0.0069322553670098305
MEASURE_ET_LT_SEC_Vbgd1_Vd8,0.006814027169392181
TOPSIN_ET_Load_Pull_PhL_meas,0.006810855787874023
THIN_ET_Rcat_cn_1,0.006790053830263802
MEASURE_ET_C300FM1,0.0066539878298876864
MEASURE_ET_RGAN2,0.006497508557210782
STAGE_RANGE_DC_RF_Vbgs_0p1,0.006479629715164558
MEASURE_ET_LT_SEC_Id_min_mA_mm,0.0064367922953583135
MEASURE_ET_Load_Pull_ID_comp_Last_mA,0.006371815078167839
MEASURE_ET_R_f_hr_3,0.006328495119707625
STAGE_RANGE_Vds_max,0.0062431347789542
MEASURE_ET_HIRS,0.006214239026558437
TOPSIN_ET_C100CapPARCAP,0.006184901003550089
ANODE_ET_Rc_an_ct2,0.0059910858783569125
MEASURE_ET_C_AN_2_OW_CR,0.005979136149033861
MEASURE_ET_DC_RF_Vg_Vbon_min,0.005970285506948038
MEASURE_ET_RF_Modeling_Ft,0.005900815679645718
MEASURE_ET_DC_RF_CF_S11_Ph_L1002,0.005751215998950179
MEASURE_ET_LT_SEC_Vd_Id_min_Vd3,0.0057477612278041025
FIC_ET_Bad_Gates,0.005744406270444886
MEASURE_ET_Rcat_cn_2,0.0057124879588636955
MEASURE_ET_DC_SEC_X_Vg_at_I1_pos_SD3p5,0.005669132675873731
SIN_GATE_ET_Rc_an_ct2,0.005641641000066087
MEASURE_ET_DC_RF_S11dB_26GHz_W,0.0056230253214665325
MEASURE_ET_DC_Diode_S21_dB_rev,0.005610115974430738
MEASURE_ET_DC_RF2_S11ang_26GHz,0.005603567853368083
THIN_ET_Rc_an_ct2_OW_CR,0.0055885822940693625
MEASURE_ET_DC_SEC_X_Id_plus_Ig_at_Vboff_mA_mm_FPSD3p2,0.005538115652843763
THIN_ET_Rcat_cn_1_OW_ST,0.005535940815291936
MEASURE_ET_DC_SEC_X_Ids_max_norm_SD3p5,0.005491662251537274
SIN_GATE_ET_sh_GA144,0.005278275778461358
FIC_ET_DC_RF_Vbgd_0p1,0.005269699229680733
FIC_ET_DC_RF_Vg_max_Vd,0.005258361770822283
THIN_ET_DC_RF_Vds_max_0p1mA,0.005223955677906196
TOPSIN_ET_Cap_C300,0.005205275068244365
STAGE_RANGE_DC_PIV_Gate_Lag_0,0.00519726103711648
MEASURE_ET_DC_Stress_Id_max_Ig_after,0.005189732303799396
SIN_ET_DC_RF_Vg_max_Vd_0p1,0.0051441363941839985
MEASURE_ET_DC_RF_CF_S22_Mag_L2180,0.00510665873102924
STAGE_DELTA_Rc_an_ct2_OW_CR_ANODE_minus_THIN,0.005077330659303973
MEASURE_ET_DC_Diode_S11_dB_forw_9p5,0.005073286708494674
TOPSIN_ET_DC_RF_Vds_max,0.005054891979627656
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg1_FPSD3p2,0.0049891903438785985
MEASURE_ET_Load_Pull_Pout_W_mm_last,0.004915127722871325
MEASURE_ET_DC_RF_Vbgs_0p01,0.004899667418870123
MEASURE_ET_DC_RF2_S12dB_26GHz,0.004864532832489722
SIN_GATE_ET_RGAN2,0.004830635268510621
MEASURE_ET_DC_SEC_X_Vg_at_I3_pos,0.004823618191901437
SIN_ET_DC_RF_n_gd,0.004791929136188736
MEASURE_ET_RF_Modeling_S12ang_10GHz,0.004786572793271498
FIC_ET_lkg_SY8_80,0.0047860332125076194
MEASURE_ET_DC_SEC_X_Id_at_Vboff_mA_mm_SD3p5,0.004785509244099051
MEASURE_ET_DC_Diode_S11_dB_forw,0.004737571567227558
MEASURE_ET_RF_Modeling_Lg,0.004634093013462728
MEASURE_ET_LT_SEC_Vd_Id_min_Vd7,0.004630252022816009
STAGE_DELTA_DC_PIV_Drain_Lag_0_FIC_minus_TOPSIN,0.004624690482754918
MEASURE_ET_RF_Modeling_MAG_19G_Before,0.004589079228620755
MaskSetName_MS_A,0.004581471496573236
MEASURE_ET_DC_SEC_X_Ig_cut3_mAmm_pos_FPSD3p2,0.004571139845904166
THIN_ET_C_AN_2,0.004565808105698853
MEASURE_ET_C300pf,0.004531683214546064
MEASURE_ET_DC_SEC_Vbin_gs,0.004526053748926706
CATHODE_ET_Rc_cat_ct2_OW_ST,0.004510907891906837
MEASURE_ET_Load_Pull_GL_set,0.004510374568551584
TOPSIN_ET_DC_SMALL_Vt_gs,0.004487012684829712
MEASURE_ET_Probe_Number,0.00433103655940396
MEASURE_ET_Cap2pf_0,0.0043191799686882765
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_neg_SD3p5,0.004209758628776511
MEASURE_ET_DC_RF_CF_S21_Mag_L1018,0.004200858381372813
CATHODE_ET_Rcat_cn_1_OW_ST,0.00419863849032237
MEASURE_ET_DC_RF_CF_S11_Ph_L2180,0.004184754955730957
MEASURE_ET_DC_RF_Max_S11_Ph_L2180,0.004182895816007697
MEASURE_ET_DC_PIV_Ids0_QP1,0.00415319681605328
OHMIC_ET_OHMC,0.004124491260825631
FIC_ET_DC_RF_Vbin_gs,0.004120676639082904
MEASURE_ET_DC_SEC_S_Vg_at_I2_neg_SD3p5,0.004109246503523849
MEASURE_ET_DC_RF_Vg_max_Vd_0p1,0.004099203086192048
STAGE_STD_DC_RF_Vbgs_0p1,0.0040617081062524745
THIN_ET_R_4000_HOR,0.004033741891836917
TOPSIN_ET_DC_PIV_Ids1_QP1,0.0040334956974433876
THIN_ET_DC_RF_Vg_optt1,0.00399980238684137
MEASURE_ET_DC_RF_S11ang_26GHz,0.003994033025986572
MEASURE_ET_DC_Big_S21ang_10GHz,0.003986286537598338
MEASURE_ET_DC_RF_Id_Vbon_min,0.003943732013507398
BRGM_ET_C300,0.003934947668966399
MEASURE_ET_Load_Pull_Gain_comp_Last,0.003932719525995609
TOPSIN_ET_sh_f_hr_23,0.003901862403454098
MEASURE_ET_DC_RF_CF_S11_Ph_L1018,0.003887592912072039
MEASURE_ET_lkg_Cap_USV,0.003840791536786661
MEASURE_ET_DC_RF_S12dB_26GHz_W,0.0038221403589264206
MEASURE_ET_LT_SEC_Vbgd1_Vd7,0.0037954871922165115
FIC_ET_G_per_2p75K,0.003791489886609339
MEASURE_ET_DC_RD_Vg_Vbon_min,0.003783458449729605
MEASURE_ET_Cap_C300,0.003750555374895012
MEASURE_ET_DC_RF_Min_S21_Ph_L1002,0.0037433302087178837
MEASURE_ET_DC_RF_S11dB_26GHz,0.0037307646100093452
MEASURE_ET_Cap3pf_0,0.003719713981246788
MEASURE_ET_DC_RF_Vboff_ON,0.0037144243295235435
MEASURE_ET_DC_SEC_S_Vg_at_I1_neg_FPSD3p2,0.003706503573143803
TOPSIN_ET_DC_SMALL_Vdg_max,0.003674911957958331
MaskSetName_MS_D,0.0036664558047439467
SIN_ET_lkg_SY07_10,0.0036663279938179633
TOPSIN_ET_CapPARCAP_0,0.0036572184763834737
MEASURE_ET_Vbkdn_Cap100,0.003649359485316704
MEASURE_ET_DC_RF_Max_S11_Ph_L1018,0.003606865496978915
THIN_ET_Vbpin,0.0035671744396027607
FIC_ET_Rc_f_hr_23,0.0035393687397751268
FIC_ET_sh_f_tn_23,0.0035310314072886846
MEASURE_ET_DC_RF_S11dB_10GHz,0.0035264144414350654
ANODE_ET_Ran_con_2_OW_CR,0.0035092916342521555
MEASURE_ET_lkg_C500pf,0.003502501161709761
TOPSIN_ET_CapFICM1,0.003487072604267077
MEASURE_ET_R_f_tn_1,0.003472834401430426
MEASURE_ET_lkg_CapFICBRGM,0.0034606649110046376
SIN_ET_Probe_Number,0.003379843099630789
MEASURE_ET_DC_RD_MSG_35GHz,0.003366978405678215
MEASURE_ET_DC_RF_S12ang_10GHz,0.003363015594790031
STAGE_RANGE_sh_f_tn_23,0.0033305751186635665
MEASURE_ET_DC_RF_Vboff,0.003313630572128437
MEASURE_ET_DC_SEC_X_Vg_at_I2_neg_FPSD3p2,0.003283795473133752
MEASURE_ET_i5021_3,0.0032266918722911376
ANODE_ET_Probe_Number,0.003224209566636541
MEASURE_ET_C300pf_0,0.0032189486102666203
MEASURE_ET_DC_RF_Max_S11_Mag_L2180,0.0032042479595652804
MEASURE_ET_Cap1pf,0.00319245387352132
THIN_ET_i5021_2,0.0031616846281946756
THIN_ET_DC_RF_Vbgs_0p01,0.0031459059798482625
MEASURE_ET_DC_RF_CF_S22_Ph_L2180,0.0031390662161614397
MEASURE_ET_LT_SEC_Ileak_m12p5V_mA_mm,0.003133114559100305
TOPSIN_ET_Probe_Number,0.0031330538020757593
MEASURE_ET_RF_Modeling_Cgd_err,0.0031226546236113257
FIC_ET_DC_PIV_Gate_Lag_1,0.003119054411671282
MEASURE_ET_Rcat_cn_3_OW_ST,0.003118303538026301
MEASURE_ET_DC_SEC_S_Ids_max_FPSD3p2,0.003108850736314409
MEASURE_ET_DC_RF_S11ang_10GHz,0.0030971309913228407
THIN_ET_C20_0,0.003080759765005761
TOPSIN_ET_C300_0,0.0030790740646276134
STAGE_STD_DC_PIV_Drain_Lag_0,0.003076330034379919
MEASURE_ET_RF_Modeling_Delta_S21_19G,0.0030633374279200928
THIN_ET_DC_RF_Vbgd_0p01,0.003028048452197198
TOPSIN_ET_DC_RF_Idss,0.003012151435641955
MEASURE_ET_RF_Modeling_Cds,0.00300699885189504
MEASURE_ET_LT_SEC_Vbgd1_Vd3,0.002995061087779878
MEASURE_ET_DC_SEC_S_Id_at_Vboff_mA_mm_FPSD3p2,0.0029857114745608935
MEASURE_ET_DC_RF_Vbon_min,0.0029766907210303493
FIC_ET_DC_RF_Vbgs1,0.0029737040928244246
MEASURE_ET_DC_SEC_S_Ig_cut3_mAmm_neg_SD3p5,0.002962056904312786
STAGE_DELTA_Rc_TF_AB_2_TFRP_minus_THIN,0.0029506847079315062
MEASURE_ET_C385pf,0.002949099778888375
MEASURE_ET_C300,0.002939923553494384
MEASURE_ET_DC_RF_Idss_W,0.00293258325530411
THIN_ET_C100,0.0029150900467679306
OHMIC_ET_sh_GA142,0.00291130812168608
FIN_FIN_Alignment_FIN_to_ohmic_alignment,0.0029074639900414255
THIN_ET_Ran_con_1_OW_CR,0.002899810349815055
MEASURE_ET_DC_PIV_Drain_Lag_0,0.002893385392839472
STAGE_RANGE_TF_AB_1,0.0028702914680831704
MEASURE_ET_DC_Big_Vg_optt1,0.0028500289229149234
THIN_ET_C200,0.0028289991886405242
SIN_GATE_ET_Ran_con_2,0.0027911464427076323
MEASURE_ET_DC_RD_S11ang_18GHz,0.002789438690664169
STAGE_STD_sh_GA142,0.0027868982511712894
MEASURE_ET_C300FM1_0,0.0027612241757496124
TOPSIN_ET_DC_SMALL_Vds_max,0.002738360655496435
MEASURE_ET_Rc_OG142_GN,0.0027276372193905433
THIN_ET_sh_f_hr_23,0.002724732721233399
TOPSIN_ET_HIRS,0.002692685909570502
MEASURE_ET_lkg_70,0.002686141881054983
MEASURE_ET_DC_SEC_n_gs,0.0026735485163274742
TOPSIN_ET_lkg_C300pf,0.0026690875096291784
MEASURE_ET_DC_Stress_Vp_after,0.0026441683189085538
FIC_ET_Gm_max,0.0026346397257603865
MEASURE_ET_DC_Diode_S11_dB_rev,0.002627833523649539
TOPSIN_ET_Load_Pull_Id_ord,0.002627028342691673
MEASURE_ET_C100,0.002622929007464145
STAGE_RANGE_R_f_tn_1,0.0026170725086820863
MEASURE_ET_DC_RF_CF_S22_Ph_L1018,0.0026130251460505863
MEASURE_ET_DC_SEC_X_Bin_SD3p5,0.002586776236382894
MEASURE_ET_DC_SEC_Ids_max_ON,0.002575424124580968
MEASURE_ET_Rc_F_AB_2,0.002565549673621313
MEASURE_ET_DC_SEC_S_Ig_cut2_mAmm_pos_SD3p5,0.002560968640954242
MEASURE_ET_DC_RF_Vbgs_0p1,0.002558939005802366
MEASURE_ET_LT_SEC_Id_min_mA_mm_Vd8,0.0025488758110702404
MEASURE_ET_Rsh_an_ct2_OW_CR,0.0025441615849077157
MEASURE_ET_DC_Big_S12ang_10GHz,0.0025353091647607575
MEASURE_ET_DC_RF_Vt_gd,0.002512107603223511
MEASURE_ET_LT_SEC_Id_min_mA_mm_Vd3,0.0025068610685148192
THIN_ET_KLV_F_AB_4u,0.0025062725020879536
THIN_ET_C300_0,0.00250476332829111
FIC_ET_DC_PIV_Ids1_QP3,0.002494058778755431
TOPSIN_ET_C100Cap3pf,0.0024905549597681723
THIN_ET_DC_RF_Vbin_gs,0.0024905507984368572
MEASURE_ET_DC_SEC_X_Id_plus_Ig_at_Vboff_mA_mm,0.0024837094187096136
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg3_SD3p5,0.0024813049048632465
MEASURE_ET_DC_RF_S22dB_26GHz,0.002474802969658702
MEASURE_ET_lkg_SY07_10,0.0024545605301361925
MEASURE_ET_DC_RF_S21dB_26GHz_W,0.0024348158978752016
MEASURE_ET_C_CAT_2,0.0024142821547416525
MEASURE_ET_DC_SEC_X_Bin,0.0023970706592713947
MEASURE_ET_DC_Diode_Vbpin,0.0023951163336430148
MEASURE_ET_RF_Modeling_Ls,0.0023872919622539355
SIN_ET_DC_RF_Vt_gd,0.0023850868205632383
MEASURE_ET_DC_RD_Ft,0.0023697595761089174
TFRP_ET_Rsh_TFR2,0.002365565956913565
MEASURE_ET_DC_RF_S11ang_26GHz_W,0.002348286733997675
MEASURE_ET_DC_SEC_S_Vboff_Id_plus_Ig_FPSD3p2,0.002347179967908542
MEASURE_ET_DC_Big_Vg_max_Vd_0p1mA,0.0023446543960736555
TOPSIN_ET_DC_SMALL_Vbgs1,0.0023298988319258272
MEASURE_ET_DC_PIV_Gate_Lag_1,0.0023209910427667824
MEASURE_ET_DC_Diode_S21_dB_forw_9p5,0.0023053011445987297
MEASURE_ET_DC_SEC_S_Ron_FPSD3p2,0.0022700710008230597
MEASURE_ET_DC_RF_Vbin_gs,0.002262736673877427
MEASURE_ET_Rc_f_hr_23,0.002248930453771193
MEASURE_ET_DC_RF_Vbgd_0p01,0.0022457921276829466
MEASURE_ET_DC_RF_S22dB_26GHz_W,0.002233948430451718
FIC_ET_DC_RF_Vbgd1,0.0022299639112880387
STAGE_STD_DC_PIV_Gate_Lag_0,0.0022241433934438067
TOPSIN_ET_Vds_max,0.002220033956641097
EBCR2_ET_Ids_EBCR_recess_current,0.0021981756253796458
MEASURE_ET_lkg_C300FB,0.002196128717082449
FIC_ET_DC_RF_Vdg_max,0.0021895870953453868
THIN_ET_Cap20,0.002177982592572584
FIC_ET_Gm_m2,0.00215955098763682
MEASURE_ET_DC_SEC_X_Id_plus_Ig_at_Vboff_mA_mm_SD3p5,0.002153494119183285
MEASURE_ET_DC_RF2_S22ang_26GHz,0.0021338439312404258
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg3_FPSD3p2,0.0021328949067937458
TOPSIN_ET_DC_PIV_Ids0_QP3,0.002121858015231545
TOPSIN_ET_I_5,0.0021195458105688807
MEASURE_ET_DC_SEC_X_Vg_at_I2_neg,0.002085123758758193
MEASURE_ET_C300_0,0.002084876370198318
MEASURE_ET_DC_RF_CF_S12_Mag_L1018,0.0020774939787350346
MEASURE_ET_C20_0,0.002071741787521314
THIN_ET_TF_AB_2,0.0020663432819494837
STAGE_DELTA_DC_PIV_Gate_Lag_0_FIC_minus_TOPSIN,0.0020544250944323278
SIN_ET_DC_RF_Vg_optt3,0.0020483245033982083
MEASURE_ET_DC_SEC_X_Vboff_Id,0.0020477245404007375
MEASURE_ET_DC_SEC_S_Vg_at_I3_neg_FPSD3p2,0.0020324637617812795
THIN_ET_C300,0.0020150419458754123
THIN_ET_Rc_TF_AB_2,0.001993725127947631
MEASURE_ET_DC_RF_CF_S12_Ph_L1018,0.001979442625226532
MEASURE_ET_DC_RF_Max_S11_Freq_L2180,0.001976867124922167
MEASURE_ET_Load_Pull_Pin_Last,0.001976513437835152
OHMIC_ET_R114,0.0019763678931302127
MEASURE_ET_DC_RF_Max_S11_Mag_L1018,0.0019763647840110817
MEASURE_ET_CapPARCAP,0.00197432230139025
MEASURE_ET_C100Cap2pf,0.0019679275631158135
TOPSIN_ET_R_f_tn_3,0.001967113574770865
TOPSIN_ET_DC_PIV_Ids1_QP3,0.001966397207066497
TOPSIN_ET_DC_RF_Gm_max,0.001961809218006249
MEASURE_ET_VIA_KLV_2,0.0019515759200997864
MEASURE_ET_RF_Modeling_Tau,0.001940719503028259
MEASURE_ET_RF_Modeling_S22ang_10GHz,0.0019384902403393016
TOPSIN_ET_C500pf,0.0019383921992954614
STAGE_STD_Rcat_cn_2,0.001932635087099839
SIN_ET_DC_RF_Vbgs_0p01,0.0019212856776695871
MEASURE_ET_lkg_PAD_10,0.0019201873895493872
MEASURE_ET_DC_Big_S22dB_10GHz,0.0019101507333017735
TOPSIN_ET_sh_GA144,0.0019068237263092462
MEASURE_ET_DC_Big_Vg_max_Vd,0.0018970381106895127
MEASURE_ET_DC_RF_S12dB_10GHz,0.0018932307265426788
MEASURE_ET_DC_Diode_Rs,0.0018819289655746425
MEASURE_ET_RF_Modeling_R_Gg,0.0018631293583104666
Version_V1.1,0.0018587609707510847
TOPSIN_ET_DC_RF_Vg_max_Vd,0.001855215234264707
MEASURE_ET_DC_RD_S22ang_18GHz,0.0018428751529724473
MEASURE_ET_RF_Modeling_Vth,0.0018068341194026473
MEASURE_ET_C100CapFICM1,0.0018033606648458858
TOPSIN_ET_Cap1pf_0,0.0017995951571187353
MEASURE_ET_DC_SMALL_Vbgd_0p1,0.0017969826444200914
STAGE_DELTA_Rcat_cn_2_CATHODE_minus_THIN,0.0017908597440178587
MEASURE_ET_DC_RF_CF_S21_Ph_L2180,0.0017852560886430537
TOPSIN_ET_R514,0.0017704656184550954
MEASURE_ET_C100C500pf,0.001758010079825029
STAGE_STD_Rsh_an_ct2,0.0017567044279081776
MEASURE_ET_DC_RF_CF_S11_Mag_L2180,0.0017554830389453955
FIC_ET_Rc_f_tn_23,0.0017535859974152786
STAGE_STD_TF_AB_1,0.0017523934239417212
CATHODE_ET_Rcat_cn_3,0.0017397327945248662
MEASURE_ET_DC_PIV_Drain_Lag_Idss,0.001733723954065148
TOPSIN_ET_lkg_Cap_USV,0.0017294044994398399
STAGE_RANGE_C_AN_2_OW_CR,0.001722191181246522
MEASURE_ET_DC_SEC_S_Vg_at_I3_pos_FPSD3p2,0.00170627724280665
MEASURE_ET_DC_SEC_S_Ids_max_norm,0.0017057802274996494
TOPSIN_ET_C100C500pf,0.0016986471715786937
MEASURE_ET_DC_SEC_S_Ids_max,0.0016925150783835175
THIN_ET_C20,0.0016807227424611212
THIN_ET_Vbpin_D60,0.0016792396573885597
MEASURE_ET_DC_RF_CF_S22_Ph_L1002,0.0016703260896738538
MEASURE_ET_TF_AB_2,0.00166869057504214
MEASURE_ET_DC_RF_Min_S21_Ph_L1018,0.0016635756992112918
MEASURE_ET_DC_RF_S12ang_26GHz,0.001660231304940547
MEASURE_ET_lkg_C175pf,0.001646578787466327
MEASURE_ET_Rcat_cn_1_OW_ST,0.0016421024143818553
TOPSIN_ET_DC_RF_Vbgd_0p01,0.0016386333117095098
TOPSIN_ET_DC_SMALL_Vbgs_0p01,0.0016324992204110468
MEASURE_ET_Cap1pf_0,0.001621916314508721
MEASURE_ET_RF_Modeling_S21dB_10GHz,0.0016161334417230597
MEASURE_ET_LT_SEC_Ileak_m9V_mA_mm,0.0016103789200528427
THIN_Measure1_Glue_thickness,0.0015950744367835452
MEASURE_ET_DC_SMALL_Vbin_gs,0.0015806124074405133
MEASURE_ET_DC_SEC_X_Vp_1_mA_mm,0.0015767028748535522
TOPSIN_ET_DC_RF_Vbgd1,0.0015678680220235774
MEASURE_ET_DC_SEC_Vgs_1V,0.001563823417263226
MEASURE_ET_DC_SEC_S_Ig_mAmm_at_Vg_cond_pos_SD3p5,0.0015568533520080485
MEASURE_ET_DC_Big_S22ang_10GHz,0.0015424423343801787
MEASURE_ET_CapUSV_0,0.0015420392827075898
STAGE_RANGE_DC_RF_Vbgd1,0.0015416384972155271
MEASURE_ET_Cap_C300FB,0.001521176192351261
MEASURE_ET_RF_Modeling_Mag_d,0.0015201988523318864
MEASURE_ET_lkg_C200,0.0015185340627120673
MEASURE_ET_DC_SEC_S_Ig_cut2_mAmm_neg_SD3p5,0.0015173156885956221
MEASURE_ET_C300FB_0,0.001512790764634468
STAGE_RANGE_DC_RF_Vg_optt3,0.0015127234111576664
TOPSIN_ET_Vdg_max,0.0014962931323772046
MEASURE_ET_G_per_6K,0.0014923073960965256
MEASURE_ET_LT_SEC_Vd_Id_min,0.0014913352654907042
MEASURE_ET_DC_SEC_S_Ig_cut3_mAmm_neg,0.0014892505336941276
MEASURE_ET_Rcat_cn_3,0.001488303713652317
STAGE_RANGE_DC_RF_Vdg_max_0p1,0.0014865847864535013
TOPSIN_ET_sh_GA142_GN,0.0014799600543016042
TOPSIN_ET_DC_SMALL_Vbgs_0p1,0.0014794229253217073
MEASURE_ET_RF_Modeling_R_Gs,0.0014681510735283071
TOPSIN_ET_DC_RF_Vt_gd,0.0014671020034440528
MEASURE_ET_DC_SEC_Vgs_back_0p5V,0.0014566632768554916
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg3,0.001456631312056827
TOPSIN_ET_Load_Pull_Gss,0.0014564349501998998
MEASURE_ET_DC_SEC_X_Ig_cut3_mAmm_pos,0.0014535294140237498
OHMIC_ET_R314,0.0014511729162415311
MEASURE_ET_DC_RD_Vboff_ON,0.0014336162257258037
MEASURE_ET_DC_SMALL_Vbgd1,0.0014322479868299346
MEASURE_ET_DC_SEC_X_Vboff_Id_FPSD3p2,0.0014318440897868971
MEASURE_ET_DC_RF2_Ft,0.001426341792132531
THIN_ET_Ran_con_2,0.0014243448272993138
MEASURE_ET_i5021_1,0.0014163734271526104
TOPSIN_ET_CapFICBRGM_0,0.001416241566689114
FIC_ET_DC_RF_Vds_max,0.0014139736287471076
TOPSIN_ET_DC_RF_Vbin_gs,0.0014088477994225268
SIN_GATE_ET_lkg_5,0.0014013171763156865
STAGE_STD_DC_RF_Vbgd1,0.0014011694253836323
FIC_ET_C200S1,0.0013904778635634705
MEASURE_ET_DC_RD_S22dB_18GHz,0.0013847747200871109
FIC_ET_Gate_res,0.0013797811244002992
FIC_ET_R114,0.0013758481542641972
CHRE_Ali_Litho_Channel_to_Ohmic_Alignment,0.00137584346150746
MEASURE_ET_R_4000_VER,0.0013746933188193682
TOPSIN_ET_DC_PIV_Drain_Lag_1,0.00137213745458336
SIN_GATE_ET_Probe_Number,0.0013716842858892864
MEASURE_ET_LT_SEC_Vg_Id_min,0.0013707226204190885
